issueFingerprint,checkId,severity,sourceId,sourceRole,gateIncluded,productionLike,sourcePath,sourceRow,sourceRecordId,runtimeId,canonicalId,prompt,options,rawCorrectValue,parsedCorrectIndex,parsedCorrectText,explanation,category,difficulty,parserName,parserRule,originalSourceLocated,runtimeReachable,duplicateSourceCount,crossSourceDifference,adjudication,confidence,evidence,factualVerificationNeeded,KurmanciEditorNeeded,recommendedAction,safeForAutomaticFix
27d902d96e62a114a13a1fcd88b06a3c,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,2,offline_0001,offline_0001,"id:offline_0001|prompt:di kurmancî de peyva ""av"" bi tirkî çi ye","Di Kurmancî de peyva ""av"" bi Tirkî çi ye?",Su | ev | su | te,C,2,su,"""av"" kelimesi ""su"" anlamına gelir.",Ziman,1,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Su | ev | su | te; duplicateForm=case_only_duplicate; rawCorrect=C; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
411078d7b1503453c9b53ad82810b237,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,48,wave2_00047,wave2_00047,"id:wave2_00047|prompt:di xwendina rojane de, têgeha 'rênivîsa hawarê' di qada ziman de tu wateyê nîşan nade","Di xwendina rojane de, têgeha 'Rênivîsa hawarê' di qada ziman de tu wateyê nîşan nade.",Rast | Şaş | - | -,B,1,Şaş,Têgeha 'rênivîsa Hawarê' di bin sîwana ziman de xwedî roleke giring e.,Ziman,2,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
faefc439351581bdea02c70ce6502be9,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,49,wave2_00048,wave2_00048,"id:wave2_00048|prompt:di xwendina rojane de, têgeha 'cînavkên kesane' di qada ziman de tu wateyê nîşan nade","Di xwendina rojane de, têgeha 'Cînavkên kesane' di qada ziman de tu wateyê nîşan nade.",Rast | Şaş | - | -,B,1,Şaş,Têgeha 'cînavkên kesane' di bin sîwana ziman de xwedî roleke giring e.,Ziman,3,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
97dd67af45e8dfa35ee320eb943ba750,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,50,wave2_00049,wave2_00049,"id:wave2_00049|prompt:di xwendina rojane de, têgeha 'dema borî ya dûr' di qada ziman de tu wateyê nîşan nade","Di xwendina rojane de, têgeha 'Dema borî ya dûr' di qada ziman de tu wateyê nîşan nade.",Rast | Şaş | - | -,B,1,Şaş,Têgeha 'dema borî ya dûr' di bin sîwana ziman de xwedî roleke giring e.,Ziman,4,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
ea7dee224285892faa0bcacf4c477900,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,51,wave2_00050,wave2_00050,"id:wave2_00050|prompt:di xwendina rojane de, têgeha 'paşgirên tewandinê' di qada ziman de tu wateyê nîşan nade","Di xwendina rojane de, têgeha 'Paşgirên tewandinê' di qada ziman de tu wateyê nîşan nade.",Rast | Şaş | - | -,B,1,Şaş,Têgeha 'paşgirên tewandinê' di bin sîwana ziman de xwedî roleke giring e.,Ziman,5,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
38ef5dae30129847ddf1884d616a7e48,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,52,wave2_00051,wave2_00051,"id:wave2_00051|prompt:di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'ergatîf' wekî mijareke sereke tê qebûlkirin","Di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'ergatîf' wekî mijareke sereke tê qebûlkirin.",Rast | Şaş | - | -,A,0,Rast,Têgeha 'ergatîf' di bin sîwana ziman de xwedî roleke giring e.,Ziman,1,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
a054000c3bf2a942bffa60af7b2954b2,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,53,wave2_00052,wave2_00052,"id:wave2_00052|prompt:di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'tewandin' wekî mijareke sereke tê qebûlkirin","Di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'tewandin' wekî mijareke sereke tê qebûlkirin.",Rast | Şaş | - | -,A,0,Rast,Têgeha 'tewandin' di bin sîwana ziman de xwedî roleke giring e.,Ziman,2,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
696fb8f125f9ad3ca4fcdeda23e539b3,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,54,wave2_00053,wave2_00053,"id:wave2_00053|prompt:di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'ezafe' wekî mijareke sereke tê qebûlkirin","Di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'ezafe' wekî mijareke sereke tê qebûlkirin.",Rast | Şaş | - | -,A,0,Rast,Têgeha 'ezafe' di bin sîwana ziman de xwedî roleke giring e.,Ziman,3,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
b1c33cdc58461a8f0f0afce702a91c47,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,55,wave2_00054,wave2_00054,"id:wave2_00054|prompt:di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'cînavkên tewandî' wekî mijareke sereke tê qebûlkirin","Di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'cînavkên tewandî' wekî mijareke sereke tê qebûlkirin.",Rast | Şaş | - | -,A,0,Rast,Têgeha 'cînavkên tewandî' di bin sîwana ziman de xwedî roleke giring e.,Ziman,4,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
3e331249274760d236ac6b296760e338,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,56,wave2_00055,wave2_00055,"id:wave2_00055|prompt:di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'daçekên hevedudanî' wekî mijareke sereke tê qebûlkirin","Di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'daçekên hevedudanî' wekî mijareke sereke tê qebûlkirin.",Rast | Şaş | - | -,A,0,Rast,Têgeha 'daçekên hevedudanî' di bin sîwana ziman de xwedî roleke giring e.,Ziman,5,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
fb7f1e61cc870607446e40558b7bb34e,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,57,wave2_00056,wave2_00056,"id:wave2_00056|prompt:di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'lêkera gerguhêz' wekî mijareke sereke tê qebûlkirin","Di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'lêkera gerguhêz' wekî mijareke sereke tê qebûlkirin.",Rast | Şaş | - | -,A,0,Rast,Têgeha 'lêkera gerguhêz' di bin sîwana ziman de xwedî roleke giring e.,Ziman,1,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
15326cc7e19f6f52b8038db98acd9bfd,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,58,wave2_00057,wave2_00057,"id:wave2_00057|prompt:di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'rênivîsa hawarê' wekî mijareke sereke tê qebûlkirin","Di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'rênivîsa Hawarê' wekî mijareke sereke tê qebûlkirin.",Rast | Şaş | - | -,A,0,Rast,Têgeha 'rênivîsa Hawarê' di bin sîwana ziman de xwedî roleke giring e.,Ziman,2,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
88fad7daa7e3a124e6b3b2b827b2c525,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,59,wave2_00058,wave2_00058,"id:wave2_00058|prompt:di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'cînavkên kesane' wekî mijareke sereke tê qebûlkirin","Di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'cînavkên kesane' wekî mijareke sereke tê qebûlkirin.",Rast | Şaş | - | -,A,0,Rast,Têgeha 'cînavkên kesane' di bin sîwana ziman de xwedî roleke giring e.,Ziman,3,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
913f6e16c6b3a992eb060fd7765fbe0a,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,60,wave2_00059,wave2_00059,"id:wave2_00059|prompt:di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'dema borî ya dûr' wekî mijareke sereke tê qebûlkirin","Di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'dema borî ya dûr' wekî mijareke sereke tê qebûlkirin.",Rast | Şaş | - | -,A,0,Rast,Têgeha 'dema borî ya dûr' di bin sîwana ziman de xwedî roleke giring e.,Ziman,4,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
970c6333145f0582dae45e60fc190820,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,61,wave2_00060,wave2_00060,"id:wave2_00060|prompt:di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'paşgirên tewandinê' wekî mijareke sereke tê qebûlkirin","Di lêkolîna kurt de, di lêkolînên ziman de, avahiya 'paşgirên tewandinê' wekî mijareke sereke tê qebûlkirin.",Rast | Şaş | - | -,A,0,Rast,Têgeha 'paşgirên tewandinê' di bin sîwana ziman de xwedî roleke giring e.,Ziman,5,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
9dcf71d8350bec3d0f9cd6767a18f6a2,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,62,wave2_00061,wave2_00061,"id:wave2_00061|prompt:di gotûbêja dersê de, di qada ziman de pênaseya 'avahiya rêzimanî ya ku kirdeya lêkerên gerguhêz di dema borî de tewandî nîşan dide' bi tevahî li derveyî çarçoveya 'ergatîf' dimîne","Di gotûbêja dersê de, di qada ziman de pênaseya 'avahiya rêzimanî ya ku kirdeya lêkerên gerguhêz di dema borî de tewandî nîşan dide' bi tevahî li derveyî çarçoveya 'ergatîf' dimîne.",Rast | Şaş | - | -,B,1,Şaş,Têgeha 'ergatîf' di bin sîwana ziman de xwedî roleke giring e.,Ziman,1,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
6c1b5023c3b13af1cd8d9888b6fd6e6f,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,63,wave2_00062,wave2_00062,"id:wave2_00062|prompt:di gotûbêja dersê de, di qada ziman de pênaseya 'guhertina paşgira navdêr an cînavkan li gorî rola wan a di hevokê de' bi tevahî li derveyî çarçoveya 'tewandin' dimîne","Di gotûbêja dersê de, di qada ziman de pênaseya 'guhertina paşgira navdêr an cînavkan li gorî rola wan a di hevokê de' bi tevahî li derveyî çarçoveya 'tewandin' dimîne.",Rast | Şaş | - | -,B,1,Şaş,Têgeha 'tewandin' di bin sîwana ziman de xwedî roleke giring e.,Ziman,2,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
9c704a4e044fc6e0fa4c3aae86c26b4e,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,64,wave2_00063,wave2_00063,"id:wave2_00063|prompt:di gotûbêja dersê de, di qada ziman de pênaseya 'têkiliya artêla mê (a) û nêr (ê) ya ku navdêran bi hev ve girê dide' bi tevahî li derveyî çarçoveya 'ezafe' dimîne","Di gotûbêja dersê de, di qada ziman de pênaseya 'têkiliya artêla mê (a) û nêr (ê) ya ku navdêran bi hev ve girê dide' bi tevahî li derveyî çarçoveya 'ezafe' dimîne.",Rast | Şaş | - | -,B,1,Şaş,Têgeha 'ezafe' di bin sîwana ziman de xwedî roleke giring e.,Ziman,3,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
2637235f166a4ac34479e9113e90b1e3,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,65,wave2_00064,wave2_00064,"id:wave2_00064|prompt:di gotûbêja dersê de, di qada ziman de pênaseya 'cînavkên wekî 'min, te, wî, wê, me, we, wan' ku di bin tewandinê de ne' bi tevahî li derveyî çarçoveya 'cînavkên tewandî' dimîne","Di gotûbêja dersê de, di qada ziman de pênaseya 'cînavkên wekî 'min, te, wî, wê, me, we, wan' ku di bin tewandinê de ne' bi tevahî li derveyî çarçoveya 'cînavkên tewandî' dimîne.",Rast | Şaş | - | -,B,1,Şaş,Têgeha 'cînavkên tewandî' di bin sîwana ziman de xwedî roleke giring e.,Ziman,4,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
bde05aab9230388a5addcbe3f31adecb,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,66,wave2_00065,wave2_00065,"id:wave2_00065|prompt:di gotûbêja dersê de, di qada ziman de pênaseya 'peyvên wekî 'di... de, bi... re, ji... re' ku têkiliyên cih nîşan didin' bi tevahî li derveyî çarçoveya 'daçekên hevedudanî' dimîne","Di gotûbêja dersê de, di qada ziman de pênaseya 'peyvên wekî 'di... de, bi... re, ji... re' ku têkiliyên cih nîşan didin' bi tevahî li derveyî çarçoveya 'daçekên hevedudanî' dimîne.",Rast | Şaş | - | -,B,1,Şaş,Têgeha 'daçekên hevedudanî' di bin sîwana ziman de xwedî roleke giring e.,Ziman,5,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
a5e4064fac3f7d5372891c498c346073,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,67,wave2_00066,wave2_00066,"id:wave2_00066|prompt:di gotûbêja dersê de, di qada ziman de pênaseya 'lêkerên ku hewcedariya wan bi artêla tewandî heye bo temamkirina wateyê' bi tevahî li derveyî çarçoveya 'lêkera gerguhêz' dimîne","Di gotûbêja dersê de, di qada ziman de pênaseya 'lêkerên ku hewcedariya wan bi artêla tewandî heye bo temamkirina wateyê' bi tevahî li derveyî çarçoveya 'lêkera gerguhêz' dimîne.",Rast | Şaş | - | -,B,1,Şaş,Têgeha 'lêkera gerguhêz' di bin sîwana ziman de xwedî roleke giring e.,Ziman,1,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
4b8c8e35f5e2835d5e4c015888165219,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,68,wave2_00067,wave2_00067,"id:wave2_00067|prompt:di gotûbêja dersê de, di qada ziman de pênaseya 'pergala alfabeya kurdî ya bi tîpên latînî ku ji aliyê celadet bedirxan ve hatibû amadekirin' bi tevahî li derveyî çarçoveya 'rênivîsa hawarê' dimîne","Di gotûbêja dersê de, di qada ziman de pênaseya 'pergala alfabeya kurdî ya bi tîpên latînî ku ji aliyê Celadet Bedirxan ve hatibû amadekirin' bi tevahî li derveyî çarçoveya 'rênivîsa Hawarê' dimîne.",Rast | Şaş | - | -,B,1,Şaş,Têgeha 'rênivîsa Hawarê' di bin sîwana ziman de xwedî roleke giring e.,Ziman,2,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
5731ab4e8caf6e099647532e3187c8de,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,69,wave2_00068,wave2_00068,"id:wave2_00068|prompt:di gotûbêja dersê de, di qada ziman de pênaseya 'nîşanderên wekî 'ez, tu, ew, em, hûn, ew' ên ku bo kesan tên bikaranîn' bi tevahî li derveyî çarçoveya 'cînavkên kesane' dimîne","Di gotûbêja dersê de, di qada ziman de pênaseya 'nîşanderên wekî 'ez, tu, ew, em, hûn, ew' ên ku bo kesan tên bikaranîn' bi tevahî li derveyî çarçoveya 'cînavkên kesane' dimîne.",Rast | Şaş | - | -,B,1,Şaş,Têgeha 'cînavkên kesane' di bin sîwana ziman de xwedî roleke giring e.,Ziman,3,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
933f63c522036991067ccabd72d9a49d,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,70,wave2_00069,wave2_00069,"id:wave2_00069|prompt:di gotûbêja dersê de, di qada ziman de pênaseya 'avahiya lêkerê ya ku kiryarek di rabirdûyeke pir dûr de nîşan dide' bi tevahî li derveyî çarçoveya 'dema borî ya dûr' dimîne","Di gotûbêja dersê de, di qada ziman de pênaseya 'avahiya lêkerê ya ku kiryarek di rabirdûyeke pir dûr de nîşan dide' bi tevahî li derveyî çarçoveya 'dema borî ya dûr' dimîne.",Rast | Şaş | - | -,B,1,Şaş,Têgeha 'dema borî ya dûr' di bin sîwana ziman de xwedî roleke giring e.,Ziman,4,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
f8641f08e63680c1aa7fc7d48341c5ab,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,71,wave2_00070,wave2_00070,"id:wave2_00070|prompt:di gotûbêja dersê de, di qada ziman de pênaseya 'hêmanên wekî '-î, -ê, -an' ku di tewandina navdêran de cih digirin' bi tevahî li derveyî çarçoveya 'paşgirên tewandinê' dimîne","Di gotûbêja dersê de, di qada ziman de pênaseya 'hêmanên wekî '-î, -ê, -an' ku di tewandina navdêran de cih digirin' bi tevahî li derveyî çarçoveya 'paşgirên tewandinê' dimîne.",Rast | Şaş | - | -,B,1,Şaş,Têgeha 'paşgirên tewandinê' di bin sîwana ziman de xwedî roleke giring e.,Ziman,5,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
d2c778c5b0ab6a34326e7459bd59aab6,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,112,wave2_00111,wave2_00111,"id:wave2_00111|prompt:di xwendina nivîsekê de, di qada ziman de têgeha 'ergatîf' di heman demê de wekî 'avahiya rêzimanî ya ku kirdeya lêkerên gerguhêz di dema borî de tewandî nîşan dide' tê binavkirin","Di xwendina nivîsekê de, di qada ziman de têgeha 'Ergatîf' di heman demê de wekî 'avahiya rêzimanî ya ku kirdeya lêkerên gerguhêz di dema borî de tewandî nîşan dide' tê binavkirin.",Rast | Şaş | - | -,A,0,Rast,Têgeha 'ergatîf' di bin sîwana ziman de xwedî roleke giring e.,Ziman,1,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
8ad6ced128a6bcc2c5ddab333a26f77b,duplicate_option,blocker,editorial_wave2_review,candidate_pool,false,false,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,113,wave2_00112,wave2_00112,"id:wave2_00112|prompt:di xwendina nivîsekê de, di qada ziman de têgeha 'tewandin' di heman demê de wekî 'guhertina paşgira navdêr an cînavkan li gorî rola wan a di hevokê de' tê binavkirin","Di xwendina nivîsekê de, di qada ziman de têgeha 'Tewandin' di heman demê de wekî 'guhertina paşgira navdêr an cînavkan li gorî rola wan a di hevokê de' tê binavkirin.",Rast | Şaş | - | -,A,0,Rast,Têgeha 'tewandin' di bin sîwana ziman de xwedî roleke giring e.,Ziman,2,csv,letter_A_to_D,true,unknown,3,none,cross_source_copy_artifact,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
c5561f87517f44b1ca01a09bb89fca2a,duplicate_option,blocker,open_web_master,candidate_pool,false,false,supabase/2026-07-14_open_web_candidate_pool_master.csv,657,opentdb_remaining_0356,opentdb_remaining_0356,"id:opentdb_remaining_0356|prompt:in programming, the ternary operator is mostly defined with what symbol(s)","In programming, the ternary operator is mostly defined with what symbol(s)?",?: | ?? | if then | ?,A,0,?:,,Science: Computers,,csv,letter_A_to_D,true,unknown,3,none,parser_false_positive,high,options=?: | ?? | if then | ?; duplicateForm=punctuation_normalization_collision; rawCorrect=A; physicalCopies=3.,false,false,Fix punctuation normalization only in a separate auditor package.,false
c5561f87517f44b1ca01a09bb89fca2a,duplicate_option,blocker,open_web_review_queue,candidate_pool,false,false,supabase/2026-07-14_open_web_controlled_review_queue.csv,657,opentdb_remaining_0356,opentdb_remaining_0356,"id:opentdb_remaining_0356|prompt:in programming, the ternary operator is mostly defined with what symbol(s)","In programming, the ternary operator is mostly defined with what symbol(s)?",?: | ?? | if then | ?,A,0,?:,,Science: Computers,,csv,letter_A_to_D,true,unknown,3,none,parser_false_positive,high,options=?: | ?? | if then | ?; duplicateForm=punctuation_normalization_collision; rawCorrect=A; physicalCopies=3.,false,false,Fix punctuation normalization only in a separate auditor package.,false
e04587f2ce576544151215fa3cf4a5e8,duplicate_option,blocker,opentdb_remaining,candidate_pool,false,false,supabase/2026-07-14_opentdb_remaining_categories_candidates.csv,357,opentdb_remaining_0356,opentdb_remaining_0356,"id:opentdb_remaining_0356|prompt:in programming, the ternary operator is mostly defined with what symbol(s)","In programming, the ternary operator is mostly defined with what symbol(s)?",?: | ?? | if then | ?,A,0,?:,,Science: Computers,,csv,letter_A_to_D,true,unknown,3,none,parser_false_positive,high,options=?: | ?? | if then | ?; duplicateForm=punctuation_normalization_collision; rawCorrect=A; physicalCopies=3.,false,false,Fix punctuation normalization only in a separate auditor package.,false
27d902d96e62a114a13a1fcd88b06a3c,duplicate_option,blocker,rich_v2_csv_snapshot,historical_snapshot,false,false,supabase/rich_question_bank_v2_questions.csv,2,offline_0001,offline_0001,"id:offline_0001|prompt:di kurmancî de peyva ""av"" bi tirkî çi ye","Di Kurmancî de peyva ""av"" bi Tirkî çi ye?",Su | ev | su | te,C,2,su,"""av"" kelimesi ""su"" anlamına gelir.",Ziman,1,csv,letter_A_to_D,true,historical_only,2,none,cross_source_copy_artifact,high,options=Su | ev | su | te; duplicateForm=case_only_duplicate; rawCorrect=C; physicalCopies=2.,false,false,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
