canonical_fingerprint,copy_count,source_paths,record_ids
5a3e2cfe571943d00b1dd91599e1c610,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8564|supabase/wave2_quarantine_for_further_review.csv:8515,wave2_08563|wave2_08563
8b1eceb8623893e23668ca249cdc4967,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8565|supabase/wave2_quarantine_for_further_review.csv:8516,wave2_08564|wave2_08564
7f10db6e5f8b512ddc6a5cabb6f59c0f,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8566|supabase/wave2_quarantine_for_further_review.csv:8517,wave2_08565|wave2_08565
1d1ffde3adfb9ed02a4e9ab6781bafb1,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8567|supabase/wave2_quarantine_for_further_review.csv:8518,wave2_08566|wave2_08566
07010697b8a2c8390c75374a8d07e55d,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8568|supabase/wave2_quarantine_for_further_review.csv:8519,wave2_08567|wave2_08567
e9254014db2289958386ed4b29b2bf3e,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8569|supabase/wave2_quarantine_for_further_review.csv:8520,wave2_08568|wave2_08568
28d0fccadb955b06bc1e7d411e582a70,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8570|supabase/wave2_quarantine_for_further_review.csv:8521,wave2_08569|wave2_08569
f8b2a096a95a0ecb029c89af5993850b,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8571|supabase/wave2_quarantine_for_further_review.csv:8522,wave2_08570|wave2_08570
46f52222c65ec9a1bf3b66d9745e5b91,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8572|supabase/wave2_quarantine_for_further_review.csv:8523,wave2_08571|wave2_08571
bff0775c93f1155dc90bde0627d58581,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8573|supabase/wave2_quarantine_for_further_review.csv:8524,wave2_08572|wave2_08572
1639a142d670ac3c4d781c35d9ffc257,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8574|supabase/wave2_quarantine_for_further_review.csv:8525,wave2_08573|wave2_08573
9ff34b94f5d002202ab3c84ef988baed,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8575|supabase/wave2_quarantine_for_further_review.csv:8526,wave2_08574|wave2_08574
7043b04c89779577b26410576813f1d2,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8576|supabase/wave2_quarantine_for_further_review.csv:8527,wave2_08575|wave2_08575
29a860ee48be512617c74f7cc2f1d588,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8577|supabase/wave2_quarantine_for_further_review.csv:8528,wave2_08576|wave2_08576
db02561fa12d91722182187b428d4573,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8578|supabase/wave2_quarantine_for_further_review.csv:8529,wave2_08577|wave2_08577
3dce0acc063600a1150ccb603a150c7a,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8579|supabase/wave2_quarantine_for_further_review.csv:8530,wave2_08578|wave2_08578
fd37c4dd0b96749823b0ae879a85e5f5,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8580|supabase/wave2_quarantine_for_further_review.csv:8531,wave2_08579|wave2_08579
e185db77ead3451872937d4890b6a47c,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8581|supabase/wave2_quarantine_for_further_review.csv:8532,wave2_08580|wave2_08580
b01d22abed8bb9483ccad87b6acaf06f,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8582|supabase/wave2_quarantine_for_further_review.csv:8533,wave2_08581|wave2_08581
5b8677507162840ae03386cba18166d8,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8583|supabase/wave2_quarantine_for_further_review.csv:8534,wave2_08582|wave2_08582
cbc8faecf8ee6e6584b0c3def64f75cc,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8584|supabase/wave2_quarantine_for_further_review.csv:8535,wave2_08583|wave2_08583
91c6ab5450f27f73afff7a1ae485541b,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8585|supabase/wave2_quarantine_for_further_review.csv:8536,wave2_08584|wave2_08584
5c972d0122ed61b7dfaf31ffb122999d,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8586|supabase/wave2_quarantine_for_further_review.csv:8537,wave2_08585|wave2_08585
8c71708853696f67de0e7ce2929a81d4,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8587|supabase/wave2_quarantine_for_further_review.csv:8538,wave2_08586|wave2_08586
ad0c98d3f5d0bfe724637ef514241468,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8588|supabase/wave2_quarantine_for_further_review.csv:8539,wave2_08587|wave2_08587
be6408d67dd1318b9e2ef83849f7adf1,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8589|supabase/wave2_quarantine_for_further_review.csv:8540,wave2_08588|wave2_08588
baf9ced306a788472a3099a3a0351a14,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8590|supabase/wave2_quarantine_for_further_review.csv:8541,wave2_08589|wave2_08589
54818a9dd961ee188d698e1810b9be34,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8591|supabase/wave2_quarantine_for_further_review.csv:8542,wave2_08590|wave2_08590
a895d888d4135608a27232f0dc106f89,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8592|supabase/wave2_quarantine_for_further_review.csv:8543,wave2_08591|wave2_08591
bcb01d81cb552bd2a6a9796c83906791,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8593|supabase/wave2_quarantine_for_further_review.csv:8544,wave2_08592|wave2_08592
b6ada5670f2d5beb373c5e288ea585bf,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8594|supabase/wave2_quarantine_for_further_review.csv:8545,wave2_08593|wave2_08593
f688025b9d287eb3cad6057436d627e7,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8595|supabase/wave2_quarantine_for_further_review.csv:8546,wave2_08594|wave2_08594
6975b17ff0862977f134da26bc4e482d,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8596|supabase/wave2_quarantine_for_further_review.csv:8547,wave2_08595|wave2_08595
eefe6751222df6e554f1c4ec8f92c469,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8597|supabase/wave2_quarantine_for_further_review.csv:8548,wave2_08596|wave2_08596
2bc89971db75933dd0acaa2c3955fd7b,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8598|supabase/wave2_quarantine_for_further_review.csv:8549,wave2_08597|wave2_08597
0c8eff8b2cd25971eb7cf33abef69c4c,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8599|supabase/wave2_quarantine_for_further_review.csv:8550,wave2_08598|wave2_08598
168699eec5ae3c35e3c35cdaad953fcb,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8600|supabase/wave2_quarantine_for_further_review.csv:8551,wave2_08599|wave2_08599
d42af579b144fd28e12720a336b8cf91,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8601|supabase/wave2_quarantine_for_further_review.csv:8552,wave2_08600|wave2_08600
11d17c17af4ffdeb3d886d37d1a6f260,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8602|supabase/wave2_quarantine_for_further_review.csv:8553,wave2_08601|wave2_08601
a895170ab5753106cee6f2dd2c519e6a,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8603|supabase/wave2_quarantine_for_further_review.csv:8554,wave2_08602|wave2_08602
5a70bb8ccb8c365c32cb7df6e0f19fd0,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8604|supabase/wave2_quarantine_for_further_review.csv:8555,wave2_08603|wave2_08603
0abd9818e3bd90ce78b77e4217f4a5b9,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8605|supabase/wave2_quarantine_for_further_review.csv:8556,wave2_08604|wave2_08604
edd90b7ff903887d46a38741817cba85,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8606|supabase/wave2_quarantine_for_further_review.csv:8557,wave2_08605|wave2_08605
09da9ab361a757b2257b1fd0f8204507,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8607|supabase/wave2_quarantine_for_further_review.csv:8558,wave2_08606|wave2_08606
346ecc229d5788ee24b6feca0c64eb2c,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8608|supabase/wave2_quarantine_for_further_review.csv:8559,wave2_08607|wave2_08607
46103edb04a056e97e6a4e522a1c8f39,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8609|supabase/wave2_quarantine_for_further_review.csv:8560,wave2_08608|wave2_08608
64e4a73771595f18cc58c5334cc06d3c,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8610|supabase/wave2_quarantine_for_further_review.csv:8561,wave2_08609|wave2_08609
78b2bd14853a432849ddadb9b1596ef1,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8611|supabase/wave2_quarantine_for_further_review.csv:8562,wave2_08610|wave2_08610
e7850c948f034693ee51b0783cc21c36,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8612|supabase/wave2_quarantine_for_further_review.csv:8563,wave2_08611|wave2_08611
2545abbf468e8b9d97eee4abad20c33e,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8613|supabase/wave2_quarantine_for_further_review.csv:8564,wave2_08612|wave2_08612
d774837f0ae5443c81b18354b6e58f0c,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8614|supabase/wave2_quarantine_for_further_review.csv:8565,wave2_08613|wave2_08613
87972d318e267b04587cb6d84948bf94,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8615|supabase/wave2_quarantine_for_further_review.csv:8566,wave2_08614|wave2_08614
4ef45d6e70a90f8867c5e163ea9c4fd2,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8616|supabase/wave2_quarantine_for_further_review.csv:8567,wave2_08615|wave2_08615
d5e43cd0a571f7067f3ce8fc70a4fd16,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8617|supabase/wave2_quarantine_for_further_review.csv:8568,wave2_08616|wave2_08616
e1aaf36dbbdefc061e0e74dd0e1527a0,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8618|supabase/wave2_quarantine_for_further_review.csv:8569,wave2_08617|wave2_08617
a6fbd58bb0c6ac5ad593f578cf1d556b,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8619|supabase/wave2_quarantine_for_further_review.csv:8570,wave2_08618|wave2_08618
aa73be8a8a8aa726af799f2cfd86b930,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8620|supabase/wave2_quarantine_for_further_review.csv:8571,wave2_08619|wave2_08619
c7a42b7975fbe013acb44bb26583e2f6,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8621|supabase/wave2_quarantine_for_further_review.csv:8572,wave2_08620|wave2_08620
02aec04f718913d2261fdc69bdee72af,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8622|supabase/wave2_quarantine_for_further_review.csv:8573,wave2_08621|wave2_08621
9f81f30183814074950ee911af99ffd4,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8623|supabase/wave2_quarantine_for_further_review.csv:8574,wave2_08622|wave2_08622
1d1258ae068f13558969853c851267cb,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8624|supabase/wave2_quarantine_for_further_review.csv:8575,wave2_08623|wave2_08623
6ddab21981db06b13dc3c48cb0166d0b,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8625|supabase/wave2_quarantine_for_further_review.csv:8576,wave2_08624|wave2_08624
d708e6d42a96e2e929b5d4ca1763bbb2,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8626|supabase/wave2_quarantine_for_further_review.csv:8577,wave2_08625|wave2_08625
157a3c41fd3e01adf0a63e030ca0d0df,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8627|supabase/wave2_quarantine_for_further_review.csv:8578,wave2_08626|wave2_08626
5d2857cd6bf8d61f0330946f431c6303,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8628|supabase/wave2_quarantine_for_further_review.csv:8579,wave2_08627|wave2_08627
0ce202d9992999634031ad02f09637aa,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8629|supabase/wave2_quarantine_for_further_review.csv:8580,wave2_08628|wave2_08628
14705020a74f5d1bee174d426d68c85b,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8630|supabase/wave2_quarantine_for_further_review.csv:8581,wave2_08629|wave2_08629
c0cc971664c7a698462f2f6c3594998d,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8631|supabase/wave2_quarantine_for_further_review.csv:8582,wave2_08630|wave2_08630
0ef25d15c517a4c86ca5b18d3ecc933e,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8632|supabase/wave2_quarantine_for_further_review.csv:8583,wave2_08631|wave2_08631
1e487b6d606354bb2019e6b7d995c93c,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8633|supabase/wave2_quarantine_for_further_review.csv:8584,wave2_08632|wave2_08632
29f78221f99ea13d238e8f68b116f43e,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8634|supabase/wave2_quarantine_for_further_review.csv:8585,wave2_08633|wave2_08633
b83f1ca3da8e9681435f1b8f923389ee,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8635|supabase/wave2_quarantine_for_further_review.csv:8586,wave2_08634|wave2_08634
ff97b928aafc56a5278ef1f9ae3f1236,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8636|supabase/wave2_quarantine_for_further_review.csv:8587,wave2_08635|wave2_08635
1d820b48bbfaf23b0b7a0c8ac1a23e7a,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8637|supabase/wave2_quarantine_for_further_review.csv:8588,wave2_08636|wave2_08636
f3a08de5e75f884ba2586ccb097dffe2,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8638|supabase/wave2_quarantine_for_further_review.csv:8589,wave2_08637|wave2_08637
8261482512e40acf3f143ab2ac1d079b,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8639|supabase/wave2_quarantine_for_further_review.csv:8590,wave2_08638|wave2_08638
7b7548aacee9759f41860a5b54775582,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8640|supabase/wave2_quarantine_for_further_review.csv:8591,wave2_08639|wave2_08639
caed196fee40901af2cda64fd22273cc,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8641|supabase/wave2_quarantine_for_further_review.csv:8592,wave2_08640|wave2_08640
ee26fcba3a03758b54a14ee7b5a99945,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8642|supabase/wave2_quarantine_for_further_review.csv:8593,wave2_08641|wave2_08641
e3ca0c462ed146889b5af1bf55fa615a,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8643|supabase/wave2_quarantine_for_further_review.csv:8594,wave2_08642|wave2_08642
ca50d2b5efd65149946b40ed59c71335,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8644|supabase/wave2_quarantine_for_further_review.csv:8595,wave2_08643|wave2_08643
7e6668b3f5084c56d9d090ca28431dff,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8645|supabase/wave2_quarantine_for_further_review.csv:8596,wave2_08644|wave2_08644
53afc63bcad0c6d015bea1a7b0b4efa6,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8646|supabase/wave2_quarantine_for_further_review.csv:8597,wave2_08645|wave2_08645
f80bae506f9d29b1f711c1df9af4b7c4,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8647|supabase/wave2_quarantine_for_further_review.csv:8598,wave2_08646|wave2_08646
10047b5a019e4a7a4b061d482d1d1d1a,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8648|supabase/wave2_quarantine_for_further_review.csv:8599,wave2_08647|wave2_08647
875b2c63f19a2120982c664551e2d81f,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8649|supabase/wave2_quarantine_for_further_review.csv:8600,wave2_08648|wave2_08648
dba34841f98b0715794af3f9b31fd993,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8650|supabase/wave2_quarantine_for_further_review.csv:8601,wave2_08649|wave2_08649
a6de13549479c5a012378a2efc0fda2c,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8651|supabase/wave2_quarantine_for_further_review.csv:8602,wave2_08650|wave2_08650
c840c84352df99c008da27d037184a7b,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8652|supabase/wave2_quarantine_for_further_review.csv:8603,wave2_08651|wave2_08651
b956817475f690cc9b11f0a861b6affb,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8653|supabase/wave2_quarantine_for_further_review.csv:8604,wave2_08652|wave2_08652
d909fbe792a65333fa6a1a5451d8401d,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8654|supabase/wave2_quarantine_for_further_review.csv:8605,wave2_08653|wave2_08653
32e5f40e8e28a7afd8a80ae5611db7df,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8655|supabase/wave2_quarantine_for_further_review.csv:8606,wave2_08654|wave2_08654
6690bd7cb33c2882f5d23536a8cbc26c,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8656|supabase/wave2_quarantine_for_further_review.csv:8607,wave2_08655|wave2_08655
06d8dc6a8ab91833f1972b516e79f45a,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8657|supabase/wave2_quarantine_for_further_review.csv:8608,wave2_08656|wave2_08656
ecac2cdd794fede1bb07ecf8e8040dc1,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8658|supabase/wave2_quarantine_for_further_review.csv:8609,wave2_08657|wave2_08657
c88b01d4fba6f6f241148f9b6f1e5860,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8659|supabase/wave2_quarantine_for_further_review.csv:8610,wave2_08658|wave2_08658
e9d5bc1f3728f1b1b1b21ae4cc85f3b3,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8660|supabase/wave2_quarantine_for_further_review.csv:8611,wave2_08659|wave2_08659
5160b260aafd14a3769d03180f58db6a,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8661|supabase/wave2_quarantine_for_further_review.csv:8612,wave2_08660|wave2_08660
49e074bd7c32a631ad97d1911922cb43,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8662|supabase/wave2_quarantine_for_further_review.csv:8613,wave2_08661|wave2_08661
af20417bc392d2132d57412e1467ac1a,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8663|supabase/wave2_quarantine_for_further_review.csv:8614,wave2_08662|wave2_08662
ce49397c339ee3f4fb5c368937cbf229,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8664|supabase/wave2_quarantine_for_further_review.csv:8615,wave2_08663|wave2_08663
32f39e7e88a3cc50fdb342fbbdf3ae51,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8665|supabase/wave2_quarantine_for_further_review.csv:8616,wave2_08664|wave2_08664
60c1e211c10a499e4bb3d4f903e80e47,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8666|supabase/wave2_quarantine_for_further_review.csv:8617,wave2_08665|wave2_08665
403f86ef645e1c3c1227d1a31bef666b,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8667|supabase/wave2_quarantine_for_further_review.csv:8618,wave2_08666|wave2_08666
8ff462fed4865f6abcc2abd329b5f8fd,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8668|supabase/wave2_quarantine_for_further_review.csv:8619,wave2_08667|wave2_08667
34b34434b970342609583331ec2bd604,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8669|supabase/wave2_quarantine_for_further_review.csv:8620,wave2_08668|wave2_08668
90ed008d7812249eda91014d8cfdece4,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8670|supabase/wave2_quarantine_for_further_review.csv:8621,wave2_08669|wave2_08669
4c42874f2ae6da1b08249a09d0629e83,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8671|supabase/wave2_quarantine_for_further_review.csv:8622,wave2_08670|wave2_08670
71936b7a285600e75ed05af0dbacda74,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8672|supabase/wave2_quarantine_for_further_review.csv:8623,wave2_08671|wave2_08671
622ea10b6c790efb957295ea5c159462,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8673|supabase/wave2_quarantine_for_further_review.csv:8624,wave2_08672|wave2_08672
64f4579cb981fbe469c4348a06208752,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8674|supabase/wave2_quarantine_for_further_review.csv:8625,wave2_08673|wave2_08673
432063933dfbce18bf257ca2233194e2,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8675|supabase/wave2_quarantine_for_further_review.csv:8626,wave2_08674|wave2_08674
f711f89438f6710ef13f24f3f80a6f76,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8676|supabase/wave2_quarantine_for_further_review.csv:8627,wave2_08675|wave2_08675
f6113dd154c9004cad2cb0f515ae49fe,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8677|supabase/wave2_quarantine_for_further_review.csv:8628,wave2_08676|wave2_08676
6a711c60b9408052ea251b4866112232,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8678|supabase/wave2_quarantine_for_further_review.csv:8629,wave2_08677|wave2_08677
4f761ad80e3d203e9df71ed88af7dc69,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8679|supabase/wave2_quarantine_for_further_review.csv:8630,wave2_08678|wave2_08678
ed5a328300d8de168b51f916c9052822,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8680|supabase/wave2_quarantine_for_further_review.csv:8631,wave2_08679|wave2_08679
9b8bb15b7f0de319ed83848c52af2382,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8681|supabase/wave2_quarantine_for_further_review.csv:8632,wave2_08680|wave2_08680
979b6b3c8320055625200f259a70fedb,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8682|supabase/wave2_quarantine_for_further_review.csv:8633,wave2_08681|wave2_08681
a075cbf215ded157c7a845df82f8d247,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8683|supabase/wave2_quarantine_for_further_review.csv:8634,wave2_08682|wave2_08682
5268635c0066031b02833b4f5bb72a7b,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8684|supabase/wave2_quarantine_for_further_review.csv:8635,wave2_08683|wave2_08683
9b770e3ab928baeda662f0f244236bf0,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8685|supabase/wave2_quarantine_for_further_review.csv:8636,wave2_08684|wave2_08684
6e27e18a4a502368625a00e606e2e0f4,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8686|supabase/wave2_quarantine_for_further_review.csv:8637,wave2_08685|wave2_08685
bc14ac580081236b52fa14e62c731710,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8687|supabase/wave2_quarantine_for_further_review.csv:8638,wave2_08686|wave2_08686
d22a70d76cdce5e5ac8f4c8f24c370cf,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8688|supabase/wave2_quarantine_for_further_review.csv:8639,wave2_08687|wave2_08687
59103c123cd439ca6e85b144d7f2f5fe,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8689|supabase/wave2_quarantine_for_further_review.csv:8640,wave2_08688|wave2_08688
c913006ca414eeeda86ec47681cbee9d,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8690|supabase/wave2_quarantine_for_further_review.csv:8641,wave2_08689|wave2_08689
67753f1583757f5f34e8c91a3b895e3c,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8691|supabase/wave2_quarantine_for_further_review.csv:8642,wave2_08690|wave2_08690
82b09317c1e90b3dafd4001c5795f80d,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8692|supabase/wave2_quarantine_for_further_review.csv:8643,wave2_08691|wave2_08691
d658ec7335603bc7e182f7a52eb74073,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8693|supabase/wave2_quarantine_for_further_review.csv:8644,wave2_08692|wave2_08692
4513f41833b44892345132a228ab34ed,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8694|supabase/wave2_quarantine_for_further_review.csv:8645,wave2_08693|wave2_08693
0817adbc49ce54bedbdd7566ba06a9dd,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8695|supabase/wave2_quarantine_for_further_review.csv:8646,wave2_08694|wave2_08694
683d5344c0c8ebf202d1bc514ec584cd,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8696|supabase/wave2_quarantine_for_further_review.csv:8647,wave2_08695|wave2_08695
a0fec25adb1fa5d0279c89015e384ff1,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:8697|supabase/wave2_quarantine_for_further_review.csv:8648,wave2_08696|wave2_08696
